y_j / x_i:,0,0.004,0.008,0.012,0.016,0.02,0.024,0.028,0.032,0.036,0.04,0.044,0.048,0.052,0.056,0.06,0.064,0.068,0.072,0.076,0.08,0.084,0.088,0.092,0.096,0.1,0.104,0.108,0.112,0.116,0.12,0.124,0.128,0.132,0.136,0.14,0.144,0.148,0.152,0.156,0.16,0.164,0.168,0.172,0.176,0.18,0.184,0.188,0.192,0.196,0.2,0.204,0.208,0.212,0.216,0.22,0.224,0.228,0.232,0.236,0.24,0.244,0.248,0.252,0.256,0.26,0.264,0.268,0.272,0.276,0.28,0.284,0.288,0.292,0.296,0.3,0.304,0.308,0.312,0.316,0.32,0.324,0.328,0.332,0.336,0.34,0.344,0.348,0.352,0.356,0.36,0.364,0.368,0.372,0.376,0.38,0.384,0.388,0.392,0.396,0.4,0.404,0.408,0.412,0.416,0.42,0.424,0.428,0.432,0.436,0.44,0.444,0.448,0.452,0.456,0.46,0.464,0.468,0.472,0.476,0.48,0.484,0.488,0.492,0.496,0.5,0.504,0.508,0.512,0.516,0.52,0.524,0.528,0.532,0.536,0.54,0.544,0.548,0.552,0.556,0.56,0.564,0.568,0.572,0.576,0.58,0.584,0.588,0.592,0.596,0.6,0.604,0.608,0.612,0.616,0.62,0.624,0.628,0.632,0.636,0.64,0.644,0.648,0.652,0.656,0.66,0.664,0.668,0.672,0.676,0.68,0.684,0.688,0.692,0.696,0.7,0.704,0.708,0.712,0.716,0.72,0.724,0.728,0.732,0.736,0.74,0.744,0.748,0.752,0.756,0.76,0.764,0.768,0.772,0.776,0.78,0.784,0.788,0.792,0.796,0.8,0.804,0.808,0.812,0.816,0.82,0.824,0.828,0.832,0.836,0.84,0.844,0.848,0.852,0.856,0.86,0.864,0.868,0.872,0.876,0.88,0.884,0.888,0.892,0.896,0.9,0.904,0.908,0.912,0.916,0.92,0.924,0.928,0.932,0.936,0.94,0.944,0.948,0.952,0.956,0.96,0.964,0.968,0.972,0.976,0.98,0.984,0.988,0.992,0.996,1,
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00002,1.00002,1.00002,1.00002,1.00002,1.00002,1.00002,1.00002,1.00002,1.00002,1.00002,1.00002,1.00002,1.00002,1.00002,1.00002,1.00002,1.00002,1.00002,1.00002,1.00002,1.00002,1.00003,1.00003,1.00003,1.00003,1.00003,1.00003,1.00003,1.00003,1.00003,1.00003,1.00003,1.00003,1.00003,1.00003,1.00003,1.00003,1.00003,1.00003,1.00004,1.00004,1.00004,1.00004,1.00004,1.00004,1.00004,1.00004,1.00004,1.00004,1.00004,1.00004,1.00004,1.00004,1.00004,1.00004,1.00005,1.00005,1.00005,1.00005,1.00005,1.00005,1.00005,1.00005,1.00005,1.00005,1.00005,1.00005,1.00005,1.00005,1.00006,1.00006,1.00006,1.00006,1.00006,1.00006,1.00006,1.00006,1.00006,1.00006,1.00006,1.00006,1.00006,1.00007,1.00007,1.00007,1.00007,1.00007,1.00007,1.00007,1.00007,1.00007,1.00007,1.00007,1.00007,1.00008,1.00008,1.00008,1.00008,1.00008,1.00008,1.00008,1.00008,1.00008,1.00008,1.00008,1.00009,1.00009,1.00009,1.00009,1.00009,1.00009,1.00009,1.00009,1.00009,1.00009,1.0001,1.0001,1.0001,1.0001,1.0001,1.0001,1.0001,1.0001,1.0001,1.0001,1.00011,1.00011,1.00011,1.00011,1.00011,1.00011,1.00011,1.00011,1.00011,1.00011,1.00012,1.00012,1.00012,1.00012,1.00012,1.00012,1.00012,1.00012,1.00012,1.00013,1.00013,1.00013,1.00013,1.00013,1.00013,1.00013,1.00013,1.00013,1.00014,1.00014,1.00014,1.00014,1.00014,1.00014,1.00014,1.00014,1.00015,1.00015,1.00015,1.00015,1.00015,1.00015,1.00015,1.00015,1.00016,1.00016,1.00016
0.008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00002,1.00002,1.00002,1.00002,1.00002,1.00002,1.00002,1.00002,1.00002,1.00002,1.00002,1.00003,1.00003,1.00003,1.00003,1.00003,1.00003,1.00003,1.00003,1.00003,1.00004,1.00004,1.00004,1.00004,1.00004,1.00004,1.00004,1.00004,1.00005,1.00005,1.00005,1.00005,1.00005,1.00005,1.00005,1.00006,1.00006,1.00006,1.00006,1.00006,1.00006,1.00006,1.00007,1.00007,1.00007,1.00007,1.00007,1.00007,1.00008,1.00008,1.00008,1.00008,1.00008,1.00009,1.00009,1.00009,1.00009,1.00009,1.0001,1.0001,1.0001,1.0001,1.0001,1.00011,1.00011,1.00011,1.00011,1.00011,1.00012,1.00012,1.00012,1.00012,1.00012,1.00013,1.00013,1.00013,1.00013,1.00014,1.00014,1.00014,1.00014,1.00015,1.00015,1.00015,1.00015,1.00016,1.00016,1.00016,1.00016,1.00017,1.00017,1.00017,1.00017,1.00018,1.00018,1.00018,1.00018,1.00019,1.00019,1.00019,1.0002,1.0002,1.0002,1.0002,1.00021,1.00021,1.00021,1.00022,1.00022,1.00022,1.00022,1.00023,1.00023,1.00023,1.00024,1.00024,1.00024,1.00025,1.00025,1.00025,1.00026,1.00026,1.00026,1.00027,1.00027,1.00027,1.00028,1.00028,1.00028,1.00029,1.00029,1.00029,1.0003,1.0003,1.0003,1.00031,1.00031,1.00031,1.00032,1.00032,1.00032,1.00033,1.00033,1.00033,1.00034,1.00034,1.00035,1.00035,1.00035,1.00036,1.00036,1.00036,1.00037,1.00037,1.00038,1.00038,1.00038,1.00039,1.00039,1.0004,1.0004,1.0004,1.00041,1.00041,1.00042,1.00042,1.00042,1.00043,1.00043,1.00044,1.00044,1.00045,1.00045,1.00045,1.00046,1.00046,1.00047,1.00047,1.00048,1.00048,1.00048,1.00049,1.00049,1.0005,1.0005,1.00051,1.00051,1.00052,1.00052,1.00053,1.00053,1.00053,1.00054,1.00054,1.00055,1.00055,1.00056,1.00056,1.00057,1.00057,1.00058,1.00058,1.00059,1.00059,1.0006,1.0006,1.00061,1.00061,1.00062,1.00062,1.00063,1.00063
0.012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00002,1.00002,1.00002,1.00002,1.00002,1.00002,1.00002,1.00002,1.00003,1.00003,1.00003,1.00003,1.00003,1.00003,1.00004,1.00004,1.00004,1.00004,1.00004,1.00005,1.00005,1.00005,1.00005,1.00005,1.00006,1.00006,1.00006,1.00006,1.00007,1.00007,1.00007,1.00007,1.00008,1.00008,1.00008,1.00008,1.00009,1.00009,1.00009,1.0001,1.0001,1.0001,1.00011,1.00011,1.00011,1.00011,1.00012,1.00012,1.00012,1.00013,1.00013,1.00013,1.00014,1.00014,1.00015,1.00015,1.00015,1.00016,1.00016,1.00016,1.00017,1.00017,1.00018,1.00018,1.00018,1.00019,1.00019,1.0002,1.0002,1.00021,1.00021,1.00021,1.00022,1.00022,1.00023,1.00023,1.00024,1.00024,1.00025,1.00025,1.00026,1.00026,1.00027,1.00027,1.00028,1.00028,1.00029,1.00029,1.0003,1.0003,1.00031,1.00031,1.00032,1.00032,1.00033,1.00033,1.00034,1.00034,1.00035,1.00036,1.00036,1.00037,1.00037,1.00038,1.00038,1.00039,1.0004,1.0004,1.00041,1.00041,1.00042,1.00043,1.00043,1.00044,1.00045,1.00045,1.00046,1.00046,1.00047,1.00048,1.00048,1.00049,1.0005,1.0005,1.00051,1.00052,1.00053,1.00053,1.00054,1.00055,1.00055,1.00056,1.00057,1.00057,1.00058,1.00059,1.0006,1.0006,1.00061,1.00062,1.00063,1.00063,1.00064,1.00065,1.00066,1.00066,1.00067,1.00068,1.00069,1.0007,1.0007,1.00071,1.00072,1.00073,1.00074,1.00074,1.00075,1.00076,1.00077,1.00078,1.00079,1.0008,1.0008,1.00081,1.00082,1.00083,1.00084,1.00085,1.00086,1.00086,1.00087,1.00088,1.00089,1.0009,1.00091,1.00092,1.00093,1.00094,1.00095,1.00096,1.00096,1.00097,1.00098,1.00099,1.001,1.00101,1.00102,1.00103,1.00104,1.00105,1.00106,1.00107,1.00108,1.00109,1.0011,1.00111,1.00112,1.00113,1.00114,1.00115,1.00116,1.00117,1.00118,1.00119,1.0012,1.00121,1.00122,1.00123,1.00125,1.00126,1.00127,1.00128,1.00129,1.0013,1.00131,1.00132,1.00133,1.00134,1.00135,1.00137,1.00138,1.00139,1.0014,1.00141,1.00142
0.016,1,1,1,1,1,1,1,1,1,1,1,1,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00002,1.00002,1.00002,1.00002,1.00002,1.00003,1.00003,1.00003,1.00003,1.00003,1.00004,1.00004,1.00004,1.00004,1.00005,1.00005,1.00005,1.00006,1.00006,1.00006,1.00006,1.00007,1.00007,1.00007,1.00008,1.00008,1.00009,1.00009,1.00009,1.0001,1.0001,1.00011,1.00011,1.00011,1.00012,1.00012,1.00013,1.00013,1.00014,1.00014,1.00015,1.00015,1.00016,1.00016,1.00017,1.00017,1.00018,1.00018,1.00019,1.00019,1.0002,1.0002,1.00021,1.00022,1.00022,1.00023,1.00023,1.00024,1.00025,1.00025,1.00026,1.00027,1.00027,1.00028,1.00029,1.00029,1.0003,1.00031,1.00031,1.00032,1.00033,1.00033,1.00034,1.00035,1.00036,1.00036,1.00037,1.00038,1.00039,1.0004,1.0004,1.00041,1.00042,1.00043,1.00044,1.00045,1.00045,1.00046,1.00047,1.00048,1.00049,1.0005,1.00051,1.00052,1.00053,1.00053,1.00054,1.00055,1.00056,1.00057,1.00058,1.00059,1.0006,1.00061,1.00062,1.00063,1.00064,1.00065,1.00066,1.00067,1.00068,1.00069,1.0007,1.00072,1.00073,1.00074,1.00075,1.00076,1.00077,1.00078,1.00079,1.0008,1.00082,1.00083,1.00084,1.00085,1.00086,1.00087,1.00089,1.0009,1.00091,1.00092,1.00093,1.00095,1.00096,1.00097,1.00098,1.001,1.00101,1.00102,1.00103,1.00105,1.00106,1.00107,1.00109,1.0011,1.00111,1.00113,1.00114,1.00115,1.00117,1.00118,1.0012,1.00121,1.00122,1.00124,1.00125,1.00127,1.00128,1.0013,1.00131,1.00132,1.00134,1.00135,1.00137,1.00138,1.0014,1.00141,1.00143,1.00144,1.00146,1.00147,1.00149,1.00151,1.00152,1.00154,1.00155,1.00157,1.00158,1.0016,1.00162,1.00163,1.00165,1.00167,1.00168,1.0017,1.00172,1.00173,1.00175,1.00177,1.00178,1.0018,1.00182,1.00183,1.00185,1.00187,1.00189,1.0019,1.00192,1.00194,1.00196,1.00197,1.00199,1.00201,1.00203,1.00205,1.00207,1.00208,1.0021,1.00212,1.00214,1.00216,1.00218,1.0022,1.00221,1.00223,1.00225,1.00227,1.00229,1.00231,1.00233,1.00235,1.00237,1.00239,1.00241,1.00243,1.00245,1.00247,1.00249,1.00251,1.00253
0.02,1,1,1,1,1,1,1,1,1,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00002,1.00002,1.00002,1.00002,1.00003,1.00003,1.00003,1.00003,1.00004,1.00004,1.00004,1.00005,1.00005,1.00005,1.00006,1.00006,1.00006,1.00007,1.00007,1.00008,1.00008,1.00009,1.00009,1.0001,1.0001,1.00011,1.00011,1.00012,1.00012,1.00013,1.00013,1.00014,1.00015,1.00015,1.00016,1.00016,1.00017,1.00018,1.00018,1.00019,1.0002,1.00021,1.00021,1.00022,1.00023,1.00024,1.00024,1.00025,1.00026,1.00027,1.00028,1.00028,1.00029,1.0003,1.00031,1.00032,1.00033,1.00034,1.00035,1.00036,1.00036,1.00037,1.00038,1.00039,1.0004,1.00041,1.00042,1.00044,1.00045,1.00046,1.00047,1.00048,1.00049,1.0005,1.00051,1.00052,1.00053,1.00055,1.00056,1.00057,1.00058,1.00059,1.00061,1.00062,1.00063,1.00064,1.00066,1.00067,1.00068,1.0007,1.00071,1.00072,1.00074,1.00075,1.00076,1.00078,1.00079,1.00081,1.00082,1.00084,1.00085,1.00086,1.00088,1.00089,1.00091,1.00092,1.00094,1.00096,1.00097,1.00099,1.001,1.00102,1.00103,1.00105,1.00107,1.00108,1.0011,1.00112,1.00113,1.00115,1.00117,1.00119,1.0012,1.00122,1.00124,1.00126,1.00127,1.00129,1.00131,1.00133,1.00135,1.00137,1.00138,1.0014,1.00142,1.00144,1.00146,1.00148,1.0015,1.00152,1.00154,1.00156,1.00158,1.0016,1.00162,1.00164,1.00166,1.00168,1.0017,1.00172,1.00174,1.00176,1.00178,1.0018,1.00183,1.00185,1.00187,1.00189,1.00191,1.00193,1.00196,1.00198,1.002,1.00202,1.00205,1.00207,1.00209,1.00212,1.00214,1.00216,1.00219,1.00221,1.00223,1.00226,1.00228,1.0023,1.00233,1.00235,1.00238,1.0024,1.00243,1.00245,1.00248,1.0025,1.00253,1.00255,1.00258,1.0026,1.00263,1.00266,1.00268,1.00271,1.00273,1.00276,1.00279,1.00281,1.00284,1.00287,1.00289,1.00292,1.00295,1.00298,1.003,1.00303,1.00306,1.00309,1.00311,1.00314,1.00317,1.0032,1.00323,1.00326,1.00329,1.00331,1.00334,1.00337,1.0034,1.00343,1.00346,1.00349,1.00352,1.00355,1.00358,1.00361,1.00364,1.00367,1.0037,1.00373,1.00376,1.00379,1.00382,1.00386,1.00389,1.00392,1.00395
0.024,1,1,1,1,1,1,1,1,1.00001,1.00001,1.00001,1.00001,1.00001,1.00002,1.00002,1.00002,1.00002,1.00003,1.00003,1.00003,1.00004,1.00004,1.00004,1.00005,1.00005,1.00006,1.00006,1.00007,1.00007,1.00008,1.00008,1.00009,1.00009,1.0001,1.00011,1.00011,1.00012,1.00012,1.00013,1.00014,1.00015,1.00015,1.00016,1.00017,1.00018,1.00018,1.00019,1.0002,1.00021,1.00022,1.00023,1.00024,1.00025,1.00026,1.00027,1.00028,1.00029,1.0003,1.00031,1.00032,1.00033,1.00034,1.00035,1.00036,1.00037,1.00038,1.0004,1.00041,1.00042,1.00043,1.00045,1.00046,1.00047,1.00048,1.0005,1.00051,1.00053,1.00054,1.00055,1.00057,1.00058,1.0006,1.00061,1.00063,1.00064,1.00066,1.00067,1.00069,1.0007,1.00072,1.00074,1.00075,1.00077,1.00079,1.0008,1.00082,1.00084,1.00086,1.00087,1.00089,1.00091,1.00093,1.00095,1.00097,1.00098,1.001,1.00102,1.00104,1.00106,1.00108,1.0011,1.00112,1.00114,1.00116,1.00118,1.0012,1.00122,1.00125,1.00127,1.00129,1.00131,1.00133,1.00135,1.00138,1.0014,1.00142,1.00144,1.00147,1.00149,1.00151,1.00154,1.00156,1.00159,1.00161,1.00163,1.00166,1.00168,1.00171,1.00173,1.00176,1.00178,1.00181,1.00183,1.00186,1.00189,1.00191,1.00194,1.00197,1.00199,1.00202,1.00205,1.00207,1.0021,1.00213,1.00216,1.00219,1.00221,1.00224,1.00227,1.0023,1.00233,1.00236,1.00239,1.00242,1.00245,1.00248,1.00251,1.00254,1.00257,1.0026,1.00263,1.00266,1.00269,1.00272,1.00275,1.00279,1.00282,1.00285,1.00288,1.00292,1.00295,1.00298,1.00301,1.00305,1.00308,1.00311,1.00315,1.00318,1.00322,1.00325,1.00328,1.00332,1.00335,1.00339,1.00342,1.00346,1.0035,1.00353,1.00357,1.0036,1.00364,1.00368,1.00371,1.00375,1.00379,1.00382,1.00386,1.0039,1.00394,1.00398,1.00401,1.00405,1.00409,1.00413,1.00417,1.00421,1.00425,1.00429,1.00433,1.00437,1.00441,1.00445,1.00449,1.00453,1.00457,1.00461,1.00465,1.00469,1.00473,1.00477,1.00482,1.00486,1.0049,1.00494,1.00498,1.00503,1.00507,1.00511,1.00516,1.0052,1.00524,1.00529,1.00533,1.00538,1.00542,1.00546,1.00551,1.00555,1.0056,1.00564,1.00569
0.028,1,1,1,1,1,1,1,1.00001,1.00001,1.00001,1.00001,1.00001,1.00002,1.00002,1.00002,1.00003,1.00003,1.00004,1.00004,1.00004,1.00005,1.00005,1.00006,1.00007,1.00007,1.00008,1.00008,1.00009,1.0001,1.0001,1.00011,1.00012,1.00013,1.00013,1.00014,1.00015,1.00016,1.00017,1.00018,1.00019,1.0002,1.00021,1.00022,1.00023,1.00024,1.00025,1.00026,1.00027,1.00029,1.0003,1.00031,1.00032,1.00033,1.00035,1.00036,1.00037,1.00039,1.0004,1.00042,1.00043,1.00045,1.00046,1.00048,1.00049,1.00051,1.00052,1.00054,1.00056,1.00057,1.00059,1.00061,1.00062,1.00064,1.00066,1.00068,1.0007,1.00072,1.00073,1.00075,1.00077,1.00079,1.00081,1.00083,1.00085,1.00087,1.00089,1.00092,1.00094,1.00096,1.00098,1.001,1.00103,1.00105,1.00107,1.00109,1.00112,1.00114,1.00117,1.00119,1.00121,1.00124,1.00126,1.00129,1.00131,1.00134,1.00137,1.00139,1.00142,1.00144,1.00147,1.0015,1.00153,1.00155,1.00158,1.00161,1.00164,1.00167,1.0017,1.00172,1.00175,1.00178,1.00181,1.00184,1.00187,1.0019,1.00193,1.00197,1.002,1.00203,1.00206,1.00209,1.00213,1.00216,1.00219,1.00222,1.00226,1.00229,1.00232,1.00236,1.00239,1.00243,1.00246,1.0025,1.00253,1.00257,1.0026,1.00264,1.00268,1.00271,1.00275,1.00279,1.00282,1.00286,1.0029,1.00294,1.00298,1.00301,1.00305,1.00309,1.00313,1.00317,1.00321,1.00325,1.00329,1.00333,1.00337,1.00341,1.00345,1.0035,1.00354,1.00358,1.00362,1.00366,1.00371,1.00375,1.00379,1.00384,1.00388,1.00392,1.00397,1.00401,1.00406,1.0041,1.00415,1.00419,1.00424,1.00429,1.00433,1.00438,1.00443,1.00447,1.00452,1.00457,1.00461,1.00466,1.00471,1.00476,1.00481,1.00486,1.00491,1.00496,1.00501,1.00506,1.00511,1.00516,1.00521,1.00526,1.00531,1.00536,1.00541,1.00546,1.00552,1.00557,1.00562,1.00567,1.00573,1.00578,1.00583,1.00589,1.00594,1.006,1.00605,1.00611,1.00616,1.00622,1.00627,1.00633,1.00639,1.00644,1.0065,1.00656,1.00661,1.00667,1.00673,1.00679,1.00684,1.0069,1.00696,1.00702,1.00708,1.00714,1.0072,1.00726,1.00732,1.00738,1.00744,1.0075,1.00756,1.00762,1.00769,1.00775
0.032,1,1,1,1,1,1,1.00001,1.00001,1.00001,1.00001,1.00002,1.00002,1.00002,1.00003,1.00003,1.00004,1.00004,1.00005,1.00005,1.00006,1.00006,1.00007,1.00008,1.00009,1.00009,1.0001,1.00011,1.00012,1.00013,1.00014,1.00015,1.00016,1.00017,1.00018,1.00019,1.0002,1.00021,1.00022,1.00023,1.00025,1.00026,1.00027,1.00029,1.0003,1.00031,1.00033,1.00034,1.00036,1.00037,1.00039,1.0004,1.00042,1.00044,1.00045,1.00047,1.00049,1.00051,1.00053,1.00054,1.00056,1.00058,1.0006,1.00062,1.00064,1.00066,1.00068,1.0007,1.00073,1.00075,1.00077,1.00079,1.00082,1.00084,1.00086,1.00089,1.00091,1.00093,1.00096,1.00098,1.00101,1.00104,1.00106,1.00109,1.00111,1.00114,1.00117,1.0012,1.00122,1.00125,1.00128,1.00131,1.00134,1.00137,1.0014,1.00143,1.00146,1.00149,1.00152,1.00155,1.00159,1.00162,1.00165,1.00168,1.00172,1.00175,1.00178,1.00182,1.00185,1.00189,1.00192,1.00196,1.00199,1.00203,1.00207,1.0021,1.00214,1.00218,1.00221,1.00225,1.00229,1.00233,1.00237,1.00241,1.00245,1.00249,1.00253,1.00257,1.00261,1.00265,1.00269,1.00273,1.00278,1.00282,1.00286,1.0029,1.00295,1.00299,1.00304,1.00308,1.00313,1.00317,1.00322,1.00326,1.00331,1.00335,1.0034,1.00345,1.0035,1.00354,1.00359,1.00364,1.00369,1.00374,1.00379,1.00384,1.00389,1.00394,1.00399,1.00404,1.00409,1.00414,1.00419,1.00425,1.0043,1.00435,1.00441,1.00446,1.00451,1.00457,1.00462,1.00468,1.00473,1.00479,1.00484,1.0049,1.00496,1.00501,1.00507,1.00513,1.00519,1.00524,1.0053,1.00536,1.00542,1.00548,1.00554,1.0056,1.00566,1.00572,1.00578,1.00584,1.0059,1.00597,1.00603,1.00609,1.00615,1.00622,1.00628,1.00635,1.00641,1.00647,1.00654,1.0066,1.00667,1.00674,1.0068,1.00687,1.00694,1.007,1.00707,1.00714,1.00721,1.00728,1.00734,1.00741,1.00748,1.00755,1.00762,1.00769,1.00776,1.00784,1.00791,1.00798,1.00805,1.00812,1.0082,1.00827,1.00834,1.00842,1.00849,1.00857,1.00864,1.00872,1.00879,1.00887,1.00894,1.00902,1.0091,1.00917,1.00925,1.00933,1.00941,1.00948,1.00956,1.00964,1.00972,1.0098,1.00988,1.00996,1.01004,1.01012
0.036,1,1,1,1,1,1.00001,1.00001,1.00001,1.00001,1.00002,1.00002,1.00002,1.00003,1.00003,1.00004,1.00005,1.00005,1.00006,1.00007,1.00007,1.00008,1.00009,1.0001,1.00011,1.00012,1.00013,1.00014,1.00015,1.00016,1.00017,1.00018,1.0002,1.00021,1.00022,1.00024,1.00025,1.00027,1.00028,1.0003,1.00031,1.00033,1.00034,1.00036,1.00038,1.0004,1.00041,1.00043,1.00045,1.00047,1.00049,1.00051,1.00053,1.00055,1.00057,1.0006,1.00062,1.00064,1.00066,1.00069,1.00071,1.00074,1.00076,1.00079,1.00081,1.00084,1.00086,1.00089,1.00092,1.00095,1.00097,1.001,1.00103,1.00106,1.00109,1.00112,1.00115,1.00118,1.00121,1.00125,1.00128,1.00131,1.00134,1.00138,1.00141,1.00144,1.00148,1.00151,1.00155,1.00159,1.00162,1.00166,1.0017,1.00173,1.00177,1.00181,1.00185,1.00189,1.00193,1.00197,1.00201,1.00205,1.00209,1.00213,1.00217,1.00221,1.00226,1.0023,1.00234,1.00239,1.00243,1.00248,1.00252,1.00257,1.00261,1.00266,1.00271,1.00275,1.0028,1.00285,1.0029,1.00295,1.003,1.00305,1.0031,1.00315,1.0032,1.00325,1.0033,1.00335,1.00341,1.00346,1.00351,1.00357,1.00362,1.00368,1.00373,1.00379,1.00384,1.0039,1.00396,1.00401,1.00407,1.00413,1.00419,1.00425,1.00431,1.00437,1.00443,1.00449,1.00455,1.00461,1.00467,1.00473,1.00479,1.00486,1.00492,1.00498,1.00505,1.00511,1.00518,1.00524,1.00531,1.00538,1.00544,1.00551,1.00558,1.00564,1.00571,1.00578,1.00585,1.00592,1.00599,1.00606,1.00613,1.0062,1.00627,1.00635,1.00642,1.00649,1.00656,1.00664,1.00671,1.00679,1.00686,1.00694,1.00701,1.00709,1.00716,1.00724,1.00732,1.0074,1.00747,1.00755,1.00763,1.00771,1.00779,1.00787,1.00795,1.00803,1.00811,1.0082,1.00828,1.00836,1.00844,1.00853,1.00861,1.0087,1.00878,1.00887,1.00895,1.00904,1.00912,1.00921,1.0093,1.00939,1.00947,1.00956,1.00965,1.00974,1.00983,1.00992,1.01001,1.0101,1.01019,1.01029,1.01038,1.01047,1.01056,1.01066,1.01075,1.01085,1.01094,1.01104,1.01113,1.01123,1.01132,1.01142,1.01152,1.01161,1.01171,1.01181,1.01191,1.01201,1.01211,1.01221,1.01231,1.01241,1.01251,1.01261,1.01272,1.01282
